/home/cw10108/ComputerArchitecture/pyrisc/sim/snurisc.py       -l 4 decode
Loading file decode
0 0x80000294: lui    sp, 0x80020000         # R[2] <- 0x80020000, pc_next=0x80000298
32201 0x800001a0: sub    a5, zero, a5           # R[15] <- 0xfffffff4, pc_next=0x800001a4
32202 0x800001a4: addi   a5, a5, 28             # R[15] <- 0x00000010, pc_next=0x800001a8
32203 0x800001a8: lw     a4, 0(sp)              # R[14] <- 0xa432d098, pc_next=0x800001ac
32204 0x800001ac: srl    a5, a4, a5             # R[15] <- 0x0000a432, pc_next=0x800001b0
32205 0x800001b0: andi   a5, a5, 15             # R[15] <- 0x00000002, pc_next=0x800001b4
32206 0x800001b4: beq    zero, zero, 0x800001d0 # R[28] <- 0x800001b8, pc_next=0x800001d0
32207 0x800001d0: addi   a4, a3, -1             # R[14] <- 0x00000183, pc_next=0x800001d4
32208 0x800001d4: andi   a4, a3, 7              # R[14] <- 0x00000004, pc_next=0x800001d8
32209 0x800001d8: srli   a4, a4, 1              # R[14] <- 0x00000002, pc_next=0x800001dc
32210 0x800001dc: slli   a4, a4, 3              # R[14] <- 0x00000010, pc_next=0x800001e0
32211 0x800001e0: addi   a4, a4, 4              # R[14] <- 0x00000014, pc_next=0x800001e4
32212 0x800001e4: sll    a5, a5, a4             # R[15] <- 0x00200000, pc_next=0x800001e8
32213 0x800001e8: andi   a4, a3, 1              # R[14] <- 0x00000000, pc_next=0x800001ec
32214 0x800001ec: slli   a4, a4, 2              # R[14] <- 0x00000000, pc_next=0x800001f0
32215 0x800001f0: srl    a5, a5, a4             # R[15] <- 0x00200000, pc_next=0x800001f4
32216 0x800001f4: lw     a4, 20(sp)             # R[14] <- 0x8001ffb0, pc_next=0x800001f8
32217 0x800001f8: lw     a4, 0(a4)              # R[14] <- 0x0000fd0c, pc_next=0x800001fc
32218 0x800001fc: add    a4, a4, a5             # R[14] <- 0x0020fd0c, pc_next=0x80000200
32219 0x80000200: lw     a5, 20(sp)             # R[15] <- 0x8001ffb0, pc_next=0x80000204
32220 0x80000204: sw     a4, 0(a5)              # pc_next=0x80000208
32221 0x80000208: bge    zero, a1, 0x80000210   # R[8] <- 0x8000020c, pc_next=0x8000020c
32222 0x8000020c: beq    zero, zero, 0x800000b4 # R[9] <- 0x80000210, pc_next=0x1800000b4
32223 0x800000b4: addi   a3, a3, 1              # R[13] <- 0x00000185, pc_next=0x800000b8
32224 0x800000b8: lw     a5, 24(sp)             # R[15] <- 0x00000100, pc_next=0x800000bc
32225 0x800000bc: addi   a4, a3, 1              # R[14] <- 0x00000186, pc_next=0x800000c0
32226 0x800000c0: srli   a4, a4, 1              # R[14] <- 0x000000c3, pc_next=0x800000c4
32227 0x800000c4: blt    a5, a4, 0x8000022c     # R[8] <- 0x800000c8, pc_next=0x800000c8
32228 0x800000c8: andi   a4, a3, 7              # R[14] <- 0x00000005, pc_next=0x800000cc
32229 0x800000cc: addi   a5, zero, 1            # R[15] <- 0x00000001, pc_next=0x800000d0
32230 0x800000d0: bne    a4, a5, 0x800000e8     # R[24] <- 0x800000d4, pc_next=0x800000e8
32231 0x800000e8: srli   a4, a0, 31             # R[14] <- 0x00000000, pc_next=0x800000ec
32232 0x800000ec: bne    a4, zero, 0x800000fc   # R[16] <- 0x800000f0, pc_next=0x800000f0
32233 0x800000f0: srli   a4, a0, 29             # R[14] <- 0x00000002, pc_next=0x800000f4
32234 0x800000f4: addi   a5, zero, 3            # R[15] <- 0x00000003, pc_next=0x800000f8
32235 0x800000f8: beq    zero, zero, 0x8000014c # R[20] <- 0x800000fc, pc_next=0x8000014c
32236 0x8000014c: sub    a1, a1, a5             # R[11] <- 0x00000200, pc_next=0x80000150
32237 0x80000150: add    a2, a2, a5             # R[12] <- 0x00000016, pc_next=0x80000154
32238 0x80000154: addi   a2, a2, -32            # R[12] <- 0xfffffff6, pc_next=0x80000158
32239 0x80000158: bge    a2, zero, 0x80000168   # R[16] <- 0x8000015c, pc_next=0x8000015c
32240 0x8000015c: sll    a0, a0, a5             # R[10] <- 0xddc00000, pc_next=0x80000160
32241 0x80000160: addi   a2, a2, 32             # R[12] <- 0x00000016, pc_next=0x80000164
32242 0x80000164: beq    zero, zero, 0x80000194 # R[16] <- 0x80000168, pc_next=0x80000194
32243 0x80000194: addi   a5, zero, 8            # R[15] <- 0x00000008, pc_next=0x80000198
32244 0x80000198: bge    a4, a5, 0x800001b8     # pc_next=0x8000019c
32245 0x8000019c: slli   a5, a4, 2              # R[15] <- 0x00000008, pc_next=0x800001a0
32246 0x800001a0: sub    a5, zero, a5           # R[15] <- 0xfffffff8, pc_next=0x800001a4
32247 0x800001a4: addi   a5, a5, 28             # R[15] <- 0x00000014, pc_next=0x800001a8
32248 0x800001a8: lw     a4, 0(sp)              # R[14] <- 0xa432d098, pc_next=0x800001ac
32249 0x800001ac: srl    a5, a4, a5             # R[15] <- 0x00000a43, pc_next=0x800001b0
32250 0x800001b0: andi   a5, a5, 15             # R[15] <- 0x00000003, pc_next=0x800001b4
32251 0x800001b4: beq    zero, zero, 0x800001d0 # R[28] <- 0x800001b8, pc_next=0x800001d0
32252 0x800001d0: addi   a4, a3, -1             # R[14] <- 0x00000184, pc_next=0x800001d4
32253 0x800001d4: andi   a4, a3, 7              # R[14] <- 0x00000005, pc_next=0x800001d8
32254 0x800001d8: srli   a4, a4, 1              # R[14] <- 0x00000002, pc_next=0x800001dc
32255 0x800001dc: slli   a4, a4, 3              # R[14] <- 0x00000010, pc_next=0x800001e0
32256 0x800001e0: addi   a4, a4, 4              # R[14] <- 0x00000014, pc_next=0x800001e4
32257 0x800001e4: sll    a5, a5, a4             # R[15] <- 0x00300000, pc_next=0x800001e8
32258 0x800001e8: andi   a4, a3, 1              # R[14] <- 0x00000001, pc_next=0x800001ec
32259 0x800001ec: slli   a4, a4, 2              # R[14] <- 0x00000004, pc_next=0x800001f0
32260 0x800001f0: srl    a5, a5, a4             # R[15] <- 0x00030000, pc_next=0x800001f4
32261 0x800001f4: lw     a4, 20(sp)             # R[14] <- 0x8001ffb0, pc_next=0x800001f8
32262 0x800001f8: lw     a4, 0(a4)              # R[14] <- 0x0020fd0c, pc_next=0x800001fc
32263 0x800001fc: add    a4, a4, a5             # R[14] <- 0x0023fd0c, pc_next=0x80000200
32264 0x80000200: lw     a5, 20(sp)             # R[15] <- 0x8001ffb0, pc_next=0x80000204
32265 0x80000204: sw     a4, 0(a5)              # pc_next=0x80000208
32266 0x80000208: bge    zero, a1, 0x80000210   # R[8] <- 0x8000020c, pc_next=0x8000020c
32267 0x8000020c: beq    zero, zero, 0x800000b4 # R[9] <- 0x80000210, pc_next=0x1800000b4
32268 0x800000b4: addi   a3, a3, 1              # R[13] <- 0x00000186, pc_next=0x800000b8
32269 0x800000b8: lw     a5, 24(sp)             # R[15] <- 0x00000100, pc_next=0x800000bc
32270 0x800000bc: addi   a4, a3, 1              # R[14] <- 0x00000187, pc_next=0x800000c0
32271 0x800000c0: srli   a4, a4, 1              # R[14] <- 0x000000c3, pc_next=0x800000c4
32272 0x800000c4: blt    a5, a4, 0x8000022c     # R[8] <- 0x800000c8, pc_next=0x800000c8
32273 0x800000c8: andi   a4, a3, 7              # R[14] <- 0x00000006, pc_next=0x800000cc
32274 0x800000cc: addi   a5, zero, 1            # R[15] <- 0x00000001, pc_next=0x800000d0
32275 0x800000d0: bne    a4, a5, 0x800000e8     # R[24] <- 0x800000d4, pc_next=0x800000e8
32276 0x800000e8: srli   a4, a0, 31             # R[14] <- 0x00000001, pc_next=0x800000ec
32277 0x800000ec: bne    a4, zero, 0x800000fc   # R[16] <- 0x800000f0, pc_next=0x800000fc
32278 0x800000fc: srli   a4, a0, 30             # R[14] <- 0x00000003, pc_next=0x80000100
32279 0x80000100: addi   a5, zero, 2            # R[15] <- 0x00000002, pc_next=0x80000104
32280 0x80000104: bne    a4, a5, 0x8000013c     # R[24] <- 0x80000108, pc_next=0x8000013c
32281 0x8000013c: addi   a5, zero, 5            # R[15] <- 0x00000005, pc_next=0x80000140
32282 0x80000140: srli   a4, a0, 27             # R[14] <- 0x0000001b, pc_next=0x80000144
32283 0x80000144: addi   a4, a4, -16            # R[14] <- 0x0000000b, pc_next=0x80000148
32284 0x80000148: beq    zero, zero, 0x8000014c # R[4] <- 0x8000014c, pc_next=0x8000014c
32285 0x8000014c: sub    a1, a1, a5             # R[11] <- 0x000001fb, pc_next=0x80000150
32286 0x80000150: add    a2, a2, a5             # R[12] <- 0x0000001b, pc_next=0x80000154
32287 0x80000154: addi   a2, a2, -32            # R[12] <- 0xfffffffb, pc_next=0x80000158
32288 0x80000158: bge    a2, zero, 0x80000168   # R[16] <- 0x8000015c, pc_next=0x8000015c
32289 0x8000015c: sll    a0, a0, a5             # R[10] <- 0xb8000000, pc_next=0x80000160
32290 0x80000160: addi   a2, a2, 32             # R[12] <- 0x0000001b, pc_next=0x80000164
32291 0x80000164: beq    zero, zero, 0x80000194 # R[16] <- 0x80000168, pc_next=0x80000194
32292 0x80000194: addi   a5, zero, 8            # R[15] <- 0x00000008, pc_next=0x80000198
32293 0x80000198: bge    a4, a5, 0x800001b8     # pc_next=0x800001b8
32294 0x800001b8: slli   a5, a4, 2              # R[15] <- 0x0000002c, pc_next=0x800001bc
32295 0x800001bc: sub    a5, zero, a5           # R[15] <- 0xffffffd4, pc_next=0x800001c0
32296 0x800001c0: addi   a5, a5, 60             # R[15] <- 0x00000010, pc_next=0x800001c4
32297 0x800001c4: lw     a4, 4(sp)              # R[14] <- 0x1567bcef, pc_next=0x800001c8
32298 0x800001c8: srl    a5, a4, a5             # R[15] <- 0x00001567, pc_next=0x800001cc
32299 0x800001cc: andi   a5, a5, 15             # R[15] <- 0x00000007, pc_next=0x800001d0
32300 0x800001d0: addi   a4, a3, -1             # R[14] <- 0x00000185, pc_next=0x800001d4
32301 0x800001d4: andi   a4, a3, 7              # R[14] <- 0x00000006, pc_next=0x800001d8
32302 0x800001d8: srli   a4, a4, 1              # R[14] <- 0x00000003, pc_next=0x800001dc
32303 0x800001dc: slli   a4, a4, 3              # R[14] <- 0x00000018, pc_next=0x800001e0
32304 0x800001e0: addi   a4, a4, 4              # R[14] <- 0x0000001c, pc_next=0x800001e4
32305 0x800001e4: sll    a5, a5, a4             # R[15] <- 0x70000000, pc_next=0x800001e8
32306 0x800001e8: andi   a4, a3, 1              # R[14] <- 0x00000000, pc_next=0x800001ec
32307 0x800001ec: slli   a4, a4, 2              # R[14] <- 0x00000000, pc_next=0x800001f0
32308 0x800001f0: srl    a5, a5, a4             # R[15] <- 0x70000000, pc_next=0x800001f4
32309 0x800001f4: lw     a4, 20(sp)             # R[14] <- 0x8001ffb0, pc_next=0x800001f8
32310 0x800001f8: lw     a4, 0(a4)              # R[14] <- 0x0023fd0c, pc_next=0x800001fc
32311 0x800001fc: add    a4, a4, a5             # R[14] <- 0x7023fd0c, pc_next=0x80000200
32312 0x80000200: lw     a5, 20(sp)             # R[15] <- 0x8001ffb0, pc_next=0x80000204
32313 0x80000204: sw     a4, 0(a5)              # pc_next=0x80000208
32314 0x80000208: bge    zero, a1, 0x80000210   # R[8] <- 0x8000020c, pc_next=0x8000020c
32315 0x8000020c: beq    zero, zero, 0x800000b4 # R[9] <- 0x80000210, pc_next=0x1800000b4
32316 0x800000b4: addi   a3, a3, 1              # R[13] <- 0x00000187, pc_next=0x800000b8
32317 0x800000b8: lw     a5, 24(sp)             # R[15] <- 0x00000100, pc_next=0x800000bc
32318 0x800000bc: addi   a4, a3, 1              # R[14] <- 0x00000188, pc_next=0x800000c0
32319 0x800000c0: srli   a4, a4, 1              # R[14] <- 0x000000c4, pc_next=0x800000c4
32320 0x800000c4: blt    a5, a4, 0x8000022c     # R[8] <- 0x800000c8, pc_next=0x800000c8
32321 0x800000c8: andi   a4, a3, 7              # R[14] <- 0x00000007, pc_next=0x800000cc
32322 0x800000cc: addi   a5, zero, 1            # R[15] <- 0x00000001, pc_next=0x800000d0
32323 0x800000d0: bne    a4, a5, 0x800000e8     # R[24] <- 0x800000d4, pc_next=0x800000e8
32324 0x800000e8: srli   a4, a0, 31             # R[14] <- 0x00000001, pc_next=0x800000ec
32325 0x800000ec: bne    a4, zero, 0x800000fc   # R[16] <- 0x800000f0, pc_next=0x800000fc
32326 0x800000fc: srli   a4, a0, 30             # R[14] <- 0x00000002, pc_next=0x80000100
32327 0x80000100: addi   a5, zero, 2            # R[15] <- 0x00000002, pc_next=0x80000104
32328 0x80000104: bne    a4, a5, 0x8000013c     # R[24] <- 0x80000108, pc_next=0x80000108
32329 0x80000108: addi   a5, zero, 31           # R[15] <- 0x0000001f, pc_next=0x8000010c
32330 0x8000010c: beq    a2, a5, 0x80000120     # R[20] <- 0x80000110, pc_next=0x80000110
32331 0x80000110: addi   a5, zero, 4            # R[15] <- 0x00000004, pc_next=0x80000114
32332 0x80000114: srli   a4, a0, 28             # R[14] <- 0x0000000b, pc_next=0x80000118
32333 0x80000118: addi   a4, a4, -4             # R[14] <- 0x00000007, pc_next=0x8000011c
32334 0x8000011c: beq    zero, zero, 0x8000014c # R[16] <- 0x80000120, pc_next=0x8000014c
32335 0x8000014c: sub    a1, a1, a5             # R[11] <- 0x000001f7, pc_next=0x80000150
32336 0x80000150: add    a2, a2, a5             # R[12] <- 0x0000001f, pc_next=0x80000154
32337 0x80000154: addi   a2, a2, -32            # R[12] <- 0xffffffff, pc_next=0x80000158
32338 0x80000158: bge    a2, zero, 0x80000168   # R[16] <- 0x8000015c, pc_next=0x8000015c
32339 0x8000015c: sll    a0, a0, a5             # R[10] <- 0x80000000, pc_next=0x80000160
32340 0x80000160: addi   a2, a2, 32             # R[12] <- 0x0000001f, pc_next=0x80000164
32341 0x80000164: beq    zero, zero, 0x80000194 # R[16] <- 0x80000168, pc_next=0x80000194
32342 0x80000194: addi   a5, zero, 8            # R[15] <- 0x00000008, pc_next=0x80000198
32343 0x80000198: bge    a4, a5, 0x800001b8     # pc_next=0x8000019c
32344 0x8000019c: slli   a5, a4, 2              # R[15] <- 0x0000001c, pc_next=0x800001a0
32345 0x800001a0: sub    a5, zero, a5           # R[15] <- 0xffffffe4, pc_next=0x800001a4
32346 0x800001a4: addi   a5, a5, 28             # R[15] <- 0x00000000, pc_next=0x800001a8
32347 0x800001a8: lw     a4, 0(sp)              # R[14] <- 0xa432d098, pc_next=0x800001ac
32348 0x800001ac: srl    a5, a4, a5             # R[15] <- 0xa432d098, pc_next=0x800001b0
32349 0x800001b0: andi   a5, a5, 15             # R[15] <- 0x00000008, pc_next=0x800001b4
32350 0x800001b4: beq    zero, zero, 0x800001d0 # R[28] <- 0x800001b8, pc_next=0x800001d0
32351 0x800001d0: addi   a4, a3, -1             # R[14] <- 0x00000186, pc_next=0x800001d4
32352 0x800001d4: andi   a4, a3, 7              # R[14] <- 0x00000007, pc_next=0x800001d8
32353 0x800001d8: srli   a4, a4, 1              # R[14] <- 0x00000003, pc_next=0x800001dc
32354 0x800001dc: slli   a4, a4, 3              # R[14] <- 0x00000018, pc_next=0x800001e0
32355 0x800001e0: addi   a4, a4, 4              # R[14] <- 0x0000001c, pc_next=0x800001e4
32356 0x800001e4: sll    a5, a5, a4             # R[15] <- 0x80000000, pc_next=0x800001e8
32357 0x800001e8: andi   a4, a3, 1              # R[14] <- 0x00000001, pc_next=0x800001ec
32358 0x800001ec: slli   a4, a4, 2              # R[14] <- 0x00000004, pc_next=0x800001f0
32359 0x800001f0: srl    a5, a5, a4             # R[15] <- 0x08000000, pc_next=0x800001f4
32360 0x800001f4: lw     a4, 20(sp)             # R[14] <- 0x8001ffb0, pc_next=0x800001f8
32361 0x800001f8: lw     a4, 0(a4)              # R[14] <- 0x7023fd0c, pc_next=0x800001fc
32362 0x800001fc: add    a4, a4, a5             # R[14] <- 0x7823fd0c, pc_next=0x80000200
32363 0x80000200: lw     a5, 20(sp)             # R[15] <- 0x8001ffb0, pc_next=0x80000204
32364 0x80000204: sw     a4, 0(a5)              # pc_next=0x80000208
32365 0x80000208: bge    zero, a1, 0x80000210   # R[8] <- 0x8000020c, pc_next=0x8000020c
32366 0x8000020c: beq    zero, zero, 0x800000b4 # R[9] <- 0x80000210, pc_next=0x1800000b4
32367 0x800000b4: addi   a3, a3, 1              # R[13] <- 0x00000188, pc_next=0x800000b8
32368 0x800000b8: lw     a5, 24(sp)             # R[15] <- 0x00000100, pc_next=0x800000bc
32369 0x800000bc: addi   a4, a3, 1              # R[14] <- 0x00000189, pc_next=0x800000c0
32370 0x800000c0: srli   a4, a4, 1              # R[14] <- 0x000000c4, pc_next=0x800000c4
32371 0x800000c4: blt    a5, a4, 0x8000022c     # R[8] <- 0x800000c8, pc_next=0x800000c8
32372 0x800000c8: andi   a4, a3, 7              # R[14] <- 0x00000000, pc_next=0x800000cc
32373 0x800000cc: addi   a5, zero, 1            # R[15] <- 0x00000001, pc_next=0x800000d0
32374 0x800000d0: bne    a4, a5, 0x800000e8     # R[24] <- 0x800000d4, pc_next=0x800000e8
32375 0x800000e8: srli   a4, a0, 31             # R[14] <- 0x00000001, pc_next=0x800000ec
32376 0x800000ec: bne    a4, zero, 0x800000fc   # R[16] <- 0x800000f0, pc_next=0x800000fc
32377 0x800000fc: srli   a4, a0, 30             # R[14] <- 0x00000002, pc_next=0x80000100
32378 0x80000100: addi   a5, zero, 2            # R[15] <- 0x00000002, pc_next=0x80000104
32379 0x80000104: bne    a4, a5, 0x8000013c     # R[24] <- 0x80000108, pc_next=0x80000108
32380 0x80000108: addi   a5, zero, 31           # R[15] <- 0x0000001f, pc_next=0x8000010c
32381 0x8000010c: beq    a2, a5, 0x80000120     # R[20] <- 0x80000110, pc_next=0x80000120
32382 0x80000120: lw     a5, 12(sp)             # R[15] <- 0x800101cc, pc_next=0x80000124
32383 0x80000124: addi   a5, a5, 4              # R[15] <- 0x800101d0, pc_next=0x80000128
32384 0x80000128: lw     a5, 4(a5)              # R[15] <- 0xb776eb3f, pc_next=0x8000012c
32385 0x8000012c: srli   a5, a5, 7              # R[15] <- 0x016eedd6, pc_next=0x80000130
32386 0x80000130: andi   a5, a5, 1              # R[15] <- 0x00000000, pc_next=0x80000134
32387 0x80000134: bne    a5, zero, 0x8000013c   # R[8] <- 0x80000138, pc_next=0x80000138
32388 0x80000138: beq    zero, zero, 0x80000110 # R[25] <- 0x8000013c, pc_next=0x180000110
32389 0x80000110: addi   a5, zero, 4            # R[15] <- 0x00000004, pc_next=0x80000114
32390 0x80000114: srli   a4, a0, 28             # R[14] <- 0x00000008, pc_next=0x80000118
32391 0x80000118: addi   a4, a4, -4             # R[14] <- 0x00000004, pc_next=0x8000011c
32392 0x8000011c: beq    zero, zero, 0x8000014c # R[16] <- 0x80000120, pc_next=0x8000014c
32393 0x8000014c: sub    a1, a1, a5             # R[11] <- 0x000001f3, pc_next=0x80000150
32394 0x80000150: add    a2, a2, a5             # R[12] <- 0x00000023, pc_next=0x80000154
32395 0x80000154: addi   a2, a2, -32            # R[12] <- 0x00000003, pc_next=0x80000158
32396 0x80000158: bge    a2, zero, 0x80000168   # R[16] <- 0x8000015c, pc_next=0x80000168
32397 0x80000168: lw     a0, 12(sp)             # R[10] <- 0x800101cc, pc_next=0x8000016c
32398 0x8000016c: addi   a0, a0, 4              # R[10] <- 0x800101d0, pc_next=0x80000170
32399 0x80000170: sw     a0, 12(sp)             # pc_next=0x80000174
32400 0x80000174: lw     a0, 4(a0)              # R[10] <- 0xb776eb3f, pc_next=0x80000178
32401 0x80000178: jal    ra, 0x8000024c         # R[1] <- 0x8000017c, pc_next=0x8000024c
32402 0x8000024c: addi   sp, sp, -8             # R[2] <- 0x8001fecc, pc_next=0x80000250
32403 0x80000250: sw     a4, 0(sp)              # pc_next=0x80000254
32404 0x80000254: sw     a5, 4(sp)              # pc_next=0x80000258
32405 0x80000258: slli   a4, a0, 24             # R[14] <- 0x3f000000, pc_next=0x8000025c
32406 0x8000025c: srli   a0, a0, 8              # R[10] <- 0x00b776eb, pc_next=0x80000260
32407 0x80000260: slli   a5, a0, 24             # R[15] <- 0xeb000000, pc_next=0x80000264
32408 0x80000264: srli   a5, a5, 8              # R[15] <- 0x00eb0000, pc_next=0x80000268
32409 0x80000268: add    a4, a4, a5             # R[14] <- 0x3feb0000, pc_next=0x8000026c
32410 0x8000026c: srli   a0, a0, 8              # R[10] <- 0x0000b776, pc_next=0x80000270
32411 0x80000270: slli   a5, a0, 24             # R[15] <- 0x76000000, pc_next=0x80000274
32412 0x80000274: srli   a5, a5, 16             # R[15] <- 0x00007600, pc_next=0x80000278
32413 0x80000278: add    a4, a4, a5             # R[14] <- 0x3feb7600, pc_next=0x8000027c
32414 0x8000027c: srli   a0, a0, 8              # R[10] <- 0x000000b7, pc_next=0x80000280
32415 0x80000280: add    a0, a0, a4             # R[10] <- 0x3feb76b7, pc_next=0x80000284
32416 0x80000284: lw     a4, 0(sp)              # R[14] <- 0x00000004, pc_next=0x80000288
32417 0x80000288: lw     a5, 4(sp)              # R[15] <- 0x00000004, pc_next=0x8000028c
32418 0x8000028c: addi   sp, sp, 8              # R[2] <- 0x8001fed4, pc_next=0x80000290
32419 0x80000290: jalr   zero, ra, 0            # pc_next=0x8000017c
